Id	cg	cs	ci	tgs	tgi	tsi	K	Ranks K
982	0.467401	0.045626051880796	0.2494975810346561	0.06578947368421052	0.13043478260869565	0.08450704225352113	1.6219771059953103	596
1448	0.42357100000000003	0.5	0.162526062431878	0.25	0.014285714285714285	0.25	1.645997578039848	597
2145	0.449366	0.3408202861822758	0.2725831659728416	0.10344827586206896	0.24	0.14814814814814814	1.6674196729217425	598
1952	0.469425	0.0190115886849959	0.3033076628984985	0.08064516129032258	0.037037037037037035	0.07608695652173914	1.703663550335614	599
2131	0.4632865	0.1867136598037733	0.1789246739400767	0.11842105263157894	0.11267605633802817	0.23333333333333334	1.7218999919345284	600
97	0.47522	0.0360487263938042	0.1437143072900588	0.07317073170731707	0.027777777777777776	0.046153846153846156	1.7785647000970848	601
1929	0.4783278499999999	0.002909133965342	0.1167762696474839	0.03773584905660377	0.18627450980392157	0.04716981132075472	1.7863571719727052	602
40	0.43601999999999996	0.481591514850694	0.0730653946057557	0.2222222222222222	0.06756756756756757	0.028169014084507043	1.8480468917641346	603
1763	0.47755299999999995	0.0072284164667636	0.2212262984252516	0.09722222222222222	0.1111111111111111	0.0821917808219178	1.8967239141984726	604
1468	0.4700392	0.2208470802006601	0.0398231541484469	0.18627450980392157	0.11267605633802817	0.10596026490066225	1.9034646431872086	605
2340	0.418951	0.54459409121971	0.1845555910245705	0.14285714285714285	0.3103448275862069	0.15151515151515152	1.9346754009778147	606
484	0.47533100000000006	0.0417079161303115	0.2711035325293962	0.1875	0.0707070707070707	0.0851063829787234	1.956389205987527	607
2321	0.4730193	0.116046291036435	0.209206847855346	0.24786324786324787	0.13333333333333333	0.1038961038961039	1.9723962874102694	608
2288	0.47811855	0.0649069247073991	0.1667678302224941	0.04827586206896552	0.09482758620689655	0.09701492537313433	1.995469099546613	609
2533	0.48429099999999997	0.0113656000995053	0.1559793991958524	0.07317073170731707	0.09917355371900827	0.08035714285714286	2.0950282492435783	610
2039	0.44519659999999994	0.1421436209000508	0.1306477235401052	0.1301775147928994	0.1317365269461078	0.8541666666666666	2.1204648650130506	611
153	0.482378	0.0400199973822198	0.1883956581395905	0.13725490196078433	0.08080808080808081	0.10101010101010101	2.1306645661300347	612
2464	0.48508589999999996	0.0059863206584928	0.1736449424140797	0.04395604395604396	0.15217391304347827	0.047058823529411764	2.135457979663831	613
1597	0.47828970000000004	0.1692234678453364	0.0802246443817251	0.15306122448979592	0.10434782608695652	0.0847457627118644	2.154927475090498	614
2003	0.4806981000000001	0.1804016779523013	0.0105235693162897	0.08333333333333333	0.18181818181818182	0.13157894736842105	2.192082656526117	615
1860	0.4840791499999999	0.0681955232458802	0.1285591763860491	0.07526881720430108	0.10638297872340426	0.09090909090909091	2.1943537785972578	616
1568	0.45114455	0.4602616253518662	0.0394805585458281	0.1956521739130435	0.03076923076923077	0.034482758620689655	2.1977489517009463	617
