formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C39H52N6O8	[M + H]+	C39H53N6O8+	57,078	51,897	5,182	33	0,737	1,880	3,965	1,637		733,393	1552	585885950870596215	585822241636383434	2386
1	C36H50N6O6	[M + H]+	C36H51N6O6+	119,328	119,328	0,000	46	0,747	-0,594	4,322	-0,045		663,386	1555	585885823007237736	585822241699297999	2391
1	C44H46N4O7	[M + H]+	C44H47N4O7+	81,339	74,980	6,359	44	0,810	-0,565	3,495	0,018		743,344	1560	585886927883382332	585822241770601172	2394
1	C22H34N4O5S2	[M + H]+	C22H35N4O5S2+	43,282	43,282	0,000	24	0,710	1,778	3,464	5,552		499,207	1563	585888104851222690	585822241820932825	2395
1	C45H57ClN2O10	[M + H]+	C45H58ClN2O10+	63,781	63,781	0,000	44	0,792	0,538	3,543	-3,677		821,374	1568	585885946089089598	585822241871264478	2397
1	C17H26N4O5	[M + H]+	C17H27N4O5+	92,035	88,777	3,257	35	0,715	0,950	3,888	8,615		367,201	1571	585886814951746539	585822241934179043	2398
1	C19H24N4O5	[M + H]+	C19H25N4O5+	5,929	5,929	0,000	4	0,375	-1,709	2,961	2,733		389,183	1571	585885879059917041	585822241997093608	2400
1	C18H26N4O6	[M + H]+	C18H27N4O6+	120,743	120,636	0,107	42	0,722	1,094	4,618	7,437		395,195	1571	585886840520224056	585822242055813869	2402
1	C28H41N3O3	[M + H]+	C28H42N3O3+	19,477	15,348	4,129	5	0,701	-1,362	1,377	-3,328		468,321	1571	585888749155044673	585822242127117042	2404
1	C26H49N13O7	[M + H]+	C26H50N13O7+	79,694	79,694	0,000	47	0,856	-1,899	5,303	-3,180		656,393	1574	585888786165584157	585822242190031607	2407
1	C40H48N6O10	[M + H]+	C40H49N6O10+	65,838	65,838	0,000	41	0,756	3,659	4,664	4,269		773,354	1574	585888904927320255	585822242261334780	2408
1	C12H18N4O5S	[M + H]+	C12H19N4O5S+	39,346	39,346	0,000	20	0,816	0,611	4,164	1,458		331,108	1577	585888749180210510	585822242328443649	2410
1	C26H34N6O8	[M + H]+	C26H35N6O8+	89,970	89,970	0,000	33	0,626	-2,098	4,455	-3,609		559,249	1577	585888773653975220	585822242382969606	2412
1	C45H46N4O8	[M + H]+	C45H47N4O8+	71,842	71,842	0,000	42	0,744	1,547	3,436	-0,183		771,339	1579	585888947180739156	585822242450078475	2413
1	C23H37N5O8	[M + H]+	C23H38N5O8+	94,983	94,913	0,070	41	0,774	-1,874	4,361	0,899		512,272	1582	585888763625394133	585822242504604432	2415
1	C42H44N4O7	[M + H]+	C42H45N4O7+	30,078	24,176	5,902	39	0,759	1,824	4,747	1,539		717,329	1584	585889885895336144	585822242559130389	2418
1	C36H49N11O12	[M + H]+	C36H50N11O12+	54,814	54,814	0,000	38	0,757	-2,284	4,169	-4,301		828,360	1584	585889151254601113	585822242617850650	2420
1	C32H55N3O17	[M + H]+	C32H56N3O17+	38,782	35,620	3,162	40	0,815	-1,649	2,464	-2,418		754,359	1587	585888870374643756	585822242693348127	2423
1	C32H53N7O6S2	[M + H]+	C32H54N7O6S2+	75,565	72,390	3,175	47	0,793	-2,621	4,034	-6,392		696,353	1590	585889249267097431	585822242764651300	2425
1	C12H18ClN6O2	[M + H]+	C12H19ClN6O2+	42,706	42,706	0,000	25	0,577	-2,546	5,544	9,032		314,128	1593	585889226710130344	585822242819177257	2426
1	C31H52N12O14	[M + H]+	C31H53N12O14+	70,633	70,633	0,000	46	0,826	1,730	2,969	1,589		817,381	1593	585889096317607176	585822242873703214	2428
1	C25H32N6O8	[M + H]+	C25H33N6O8+	72,565	72,565	0,000	29	0,537	-1,108	2,902	-4,252		545,233	1596	585889055955819673	585822242924034867	2430
1	C14H30N4O6S	[M + H]+	C14H31N4O6S+	83,596	83,092	0,504	38	0,739	-0,929	2,975	-0,267		383,196	1598	585888933876406778	585822242965977912	2433
1	C20H30N2O6S	[M + H]+	C20H31N2O6S+	75,031	75,031	0,000	32	0,530	3,352	3,372	-0,361		427,190	1598	585890673703068253	585822243033086781	2434
1	C35H51N9O9	[M + H]+	C35H52N9O9+	31,180	31,180	0,000	35	0,735	1,367	4,815	6,546		742,393	1601	585890807362958606	585822243108584258	2437
1	C39H51N3O12	[M + H]+	C39H52N3O12+	54,742	48,407	6,334	38	0,681	5,574	5,919	5,885		754,359	1607	585890781521851053	585822243184081735	2440
1	C40H50N6O6	[M + H]+	C40H51N6O6+	85,121	80,025	5,097	45	0,821	2,934	3,127	2,432		711,388	1610	585891474903219318	585822243263773516	2443
1	C43H50N8O5S	[M + H]+	C43H51N8O5S+	51,957	49,714	2,243	31	0,707	0,232	2,158	-4,314		791,366	1610	585890834894370206	585822243351853905	2444
1	C15H20N6O3	[M + H]+	C15H21N6O3+	27,831	27,153	0,678	9	0,303	-0,281	6,596	-0,075		333,167	1612	585890712638792666	585822243456711510	2445
1	C21H32N2O6S	[M + H]+	C21H33N2O6S+	90,566	90,566	0,000	41	0,746	-0,695	4,058	-8,464		441,202	1618	585890769765216521	585822243523820379	2448
1	C17H27N5O2S	[M + H]+	C17H28N5O2S+	120,828	120,828	0,000	41	0,694	-2,131	5,363	-6,779		366,193	1620	585890783501562653	585822243603512160	2449
1	C39H50N6O8	[M + H]+	C39H51N6O8+	49,053	47,504	1,550	44	0,728	2,326	4,799	1,205		731,377	1620	585890896701634515	585822243704175461	2454
1	C27H39N7O9	[M + H]+	C27H40N7O9+	126,486	126,486	0,000	47	0,809	-0,938	3,836	-2,824		606,286	1628	585890923209635851	585822243783867242	2457
1	C13H18O	[M + H]+	C13H19O+	103,005	99,692	3,313	14	0,489	-2,925	8,236	-3,043		191,142	1631	585890756574130121	585822243859364719	2459
1	C10H16N2O3	[M + H]+	C10H17N2O3+	4,184	2,000	2,184	0	0,000	NaN	NaN	5,636		213,125	1631	585890835599013364	585822243943250804	2460
1	C9H24N8O4	[M + H]+	C9H25N8O4+	29,930	29,930	0,000	9	0,562	5,160	5,994	6,476		309,201	1631	585890926233729167	585822244010359673	2461
1	C13H26N4O4S	[M + H]+	C13H27N4O4S+	115,025	115,025	0,000	36	0,611	0,632	3,791	0,022		335,175	1631	585891413897067287	585822244077468542	2462
1	C14H26N4O6S	[M + H]+	C14H27N4O6S+	93,742	93,742	0,000	49	0,847	-0,335	3,975	-0,032		379,165	1631	585890796529071293	585822244312349571	2463
1	C15H28N4O7S	[M + H]+	C15H29N4O7S+	85,514	85,514	0,000	49	0,777	0,399	3,764	0,472		409,175	1631	585892463299346733	585822244404624264	2464
1	C17H28N4O7S	[M + H]+	C17H29N4O7S+	74,895	74,821	0,074	29	0,712	-0,551	5,214	-5,879		433,173	1631	585892489664742259	585822244475927437	2467
1	C22H30N4O3S2	[M + H]+	C22H31N4O3S2+	77,290	77,290	0,000	26	0,701	-2,274	4,352	0,088		463,183	1631	585892670950953460	585822244538842002	2468
1	C7H8N3O2	[M + H]+	C7H9N3O2+	20,841	20,841	0,000	4	0,532	-8,351	9,179	9,290		167,070	1647	585892490893673418	585822244593367959	2470
1	C9H12N3O2	[M + H]+	C9H13N3O2+	20,699	20,699	0,000	3	0,528	5,549	13,122	6,724		195,102	1647	585892565522927728	585822244635311004	2471
1	C41H49N7O9	[M + H]+	C41H50N7O9+	52,887	49,268	3,619	35	0,634	-0,890	3,468	3,860		784,369	1658	585892911360074701	585822244702419873	2477
1	C13H18O	[M + H]+	C13H19O+	38,335	35,285	3,050	7	0,410	1,524	8,652	-3,618		191,142	1661	585892707932132821	585822244773723046	2478
1	C10H16N2O3	[M + H]+	C10H17N2O3+	13,545	11,034	2,511	3	0,274	-5,422	9,752	4,510		213,124	1661	585892729033676415	585822244836637611	2479
1	C25H28N2O5	[M + H]+	C25H29N2O5+	68,408	65,604	2,804	20	0,544	3,209	4,206	-3,267		437,206	1661	585892816354894637	585822244886969264	2481
1	C32H51N7O11	[M + H]+	C32H52N7O11+	74,034	69,431	4,603	40	0,729	-2,106	3,872	-4,184		710,369	1661	585892806947070565	585822244928912309	2482
1	C18H24N8O	[M + H]+	C18H25N8O+	64,591	62,709	1,883	18	0,441	-3,800	5,347	1,371		369,215	1664	585892982847793017	585822244970855354	2483
1	C30H52N10O7	[M + H]+	C30H53N10O7+	87,943	87,943	0,000	39	0,725	-4,880	5,036	-8,837		665,403	1664	585892973834233161	585822245033769919	2485
1	C10H18N6O	[M + H]+	C10H19N6O+	20,662	18,341	2,321	3	0,528	-14,051	14,051	-2,658		239,161	1667	585892977181288090	585822245079907268	2487
1	C13H16N4O5	[M + H]+	C13H17N4O5+	37,157	37,157	0,000	11	0,549	-6,391	6,391	13,470		309,124	1675	585893039047273878	585822245130238921	2490
1	C15H22N4O5	[M + H]+	C15H23N4O5+	29,621	26,981	2,639	17	0,731	3,134	6,863	11,451		339,170	1675	585893045477142105	585822245172181966	2491
1	C24H38N6O9	[M + H]+	C24H39N6O9+	43,230	38,424	4,806	18	0,571	-1,200	2,506	-1,050		555,277	1680	585893157599278015	585822245222513619	2493
1	C18H26N4O6	[M + H]+	C18H27N4O6+	80,911	80,771	0,140	42	0,808	0,157	3,718	7,310		395,195	1682	585892999838919385	585822245268650968	2495
1	C19H27N5O6	[M + H]+	C19H28N5O6+	92,671	88,917	3,754	43	0,796	-0,672	4,750	8,361		422,207	1682	585892983804094442	585822245323176925	2496
1	C21H25N5O6	[M + H]+	C21H26N5O6+	55,138	49,220	5,918	28	0,761	-0,604	3,634	1,824		444,189	1682	585892997121010299	585822245377702882	2497
1	C32H36N2O7	[M + H]+	C32H37N2O7+	49,494	46,256	3,237	29	0,746	-1,528	3,458	7,487		561,264	1682	585893051412082386	585822245428034535	2499
1	C24H40ClN5O8	[M + H]+	C24H41ClN5O8+	56,245	56,245	0,000	23	0,613	6,937	6,937	4,896		562,267	1682	585893000346430214	585822245478366188	2500
1	C39H56ClN3O10S	[M + H]+	C39H57ClN3O10S+	59,152	59,152	0,000	31	0,846	4,737	5,095	9,265		794,352	1682	585893101731147721	585822245528697841	2501
1	C44H56N4O14	[M + H]+	C44H57N4O14+	31,515	30,770	0,744	21	0,719	-1,446	2,119	2,139		865,388	1682	585893120316109235	585822245583223798	2502
1	C12H22N4O4S	[M + H]+	C12H23N4O4S+	69,080	69,080	0,000	19	0,683	-1,822	6,583	1,402		319,144	1685	585893121918333415	585822245646138363	2503
1	C13H26N4O5S	[M + H]+	C13H27N4O5S+	49,803	49,803	0,000	41	0,831	-1,369	4,184	0,207		351,170	1685	585893012165979150	585822245700664320	2504
1	C18H20N4O5	[M + H]+	C18H21N4O5+	27,547	22,079	5,467	7	0,441	-6,969	7,394	2,101		373,151	1685	585893164456965444	585822245759384581	2505
1	C13H28N4O6S	[M + H]+	C13H29N4O6S+	66,601	66,601	0,000	34	0,713	-0,670	5,278	7,416		369,183	1688	585893176431703629	585822245818104842	2506
1	C16H28N8O4S	[M + H]+	C16H29N8O4S+	104,681	104,681	0,000	35	0,704	-2,590	3,856	-4,191		429,201	1699	585893114632827070	585822245876825103	2508
1	C25H26N2O6	[M + H]+	C25H27N2O6+	51,546	51,546	0,000	17	0,559	-1,327	3,426	-2,334		451,185	1699	585895388478274927	585822245935545364	2509
1	C35H49N9O9	[M + H]+	C35H50N9O9+	26,564	26,564	0,000	39	0,766	2,433	3,606	7,522		740,378	1699	585895465221456253	585822246006848537	2510
1	C39H48N6O9	[M + H]+	C39H49N6O9+	45,513	38,754	6,759	42	0,834	-1,005	3,698	3,591		745,358	1707	585895410808749868	585822246086540318	2511
1	C36H46N8O11	[M + H]+	C36H47N8O11+	64,485	64,485	0,000	29	0,681	2,349	4,321	7,245		767,341	1707	585895556577596479	585822246166232099	2512
1	C16H12N2O	[M + H]+	C16H13N2O+	5,452	5,452	0,000	1	0,102	3,370	3,370	2,571		249,103	1713	585895386041384192	585822246245923880	2513
1	C15H31N5O4S	[M + H]+	C15H32N5O4S+	73,089	72,556	0,533	39	0,739	-0,757	4,235	-1,248		378,216	1719	585895402646634156	585822246329809965	2515
1	C18H24N8O3	[M + H]+	C18H25N8O3+	83,185	80,764	2,421	41	0,802	0,503	5,582	2,460		401,205	1725	585895416898879349	585822246422084658	2516
1	C19H40N2O2	[M + H]+	C19H41N2O2+	17,600	16,547	1,053	1	0,309	-2,852	2,852	-5,056		329,315	1730	585896085047319290	585822246497582135	2518
1	C39H46N2O10	[M + H]+	C39H47N2O10+	36,413	36,413	0,000	24	0,612	3,012	3,761	6,338		703,327	1730	585896109630135904	585822246577273916	2519
1	C12H21ClN2O5	[M + H]+	C12H22ClN2O5+	66,130	66,130	0,000	28	0,735	2,333	4,033	5,513		309,123	1736	585896128152184172	585822246669548609	2521
1	C34H38N6O5	[M + H]+	C34H39N6O5+	71,980	71,980	0,000	44	0,828	5,070	5,070	4,834		611,301	1736	585896315457221900	585822246749240390	2523
1	C31H52N12O14	[M + H]+	C31H53N12O14+	62,324	62,324	0,000	34	0,737	-2,875	4,081	-1,432		817,379	1736	585896315947955513	585822246820543563	2524
1	C16H24NO5	[M + H]+	C16H25NO5+	48,006	46,293	1,713	10	0,666	2,959	3,880	8,438		311,175	1745	585896220372349181	585822246896041040	2526
1	C7H18N4O3S	[M + H]+	C7H19N4O3S+	40,892	40,892	0,000	10	0,550	1,192	5,327	2,016		239,118	1754	585896137358682133	585822246967344213	2527
1	C44H48N4O6	[M + H]+	C44H49N4O6+	62,733	62,733	0,000	40	0,799	-1,891	4,241	-3,540		729,362	1757	585896224080113981	585822247026064474	2529
1	C23H33N5O8S	[M + H]+	C23H34N5O8S+	90,897	90,897	0,000	49	0,860	-0,299	4,739	0,814		540,213	1763	585897355237767072	585822247093173343	2531
1	C31H50N6O12	[M + H]+	C31H51N6O12+	53,636	53,636	0,000	27	0,738	-0,321	4,512	-4,772		699,353	1763	585896171781336619	585822247168670820	2532
1	C34H48N4O13	[M + H]+	C34H49N4O13+	39,850	39,850	0,000	22	0,725	4,094	5,321	8,298		721,335	1763	585896259274519369	585822247244168297	2533
1	C15H26N2O6	[M + H]+	C15H27N2O6+	27,651	25,644	2,006	7	0,441	5,462	5,462	1,984		331,187	1774	585896133902575285	585822247311277166	2535
1	C19H38N2O3	[M + H]+	C19H39N2O3+	4,852	4,852	0,000	3	0,156	-5,639	5,639	-4,455		343,294	1774	585896135060203337	585822247386774643	2536
1	C18H24N8O2	[M + H]+	C18H25N8O2+	70,811	68,637	2,173	18	0,547	4,178	6,332	5,507		385,212	1774	585896144845515833	585822247441300600	2537
1	C48H68N8O12	[M + H]+	C48H69N8O12+	39,749	36,276	3,474	22	0,646	5,582	5,582	8,272		949,511	1781	585896214651318214	585822247487437949	2538
1	C18H39NO3	[M + H]+	C18H40NO3+	27,615	24,944	2,671	6	0,406	1,918	2,852	-3,143		318,299	1786	585896215750225934	585822247537769602	2539
1	C15H22O2	[M + H]+	C15H23O2+	21,909	21,909	0,000	2	0,272	-0,079	2,489	-3,429		235,168	1789	585897152342505021	585822247596489863	2540
1	C45H48N4O9	[M + H]+	C45H49N4O9+	48,463	39,619	8,844	29	0,735	-0,131	3,426	-0,957		789,349	1795	585897904234420540	585822247638432908	2542
1	C32H51N7O16	[M + H]+	C32H52N7O16+	50,562	50,562	0,000	39	0,831	3,225	4,203	6,269		790,351	1795	585897867295184425	585822247680375953	2543
1	C40H46N10O7S	[M + H]+	C40H47N10O7S+	61,530	56,937	4,594	36	0,772	-4,629	4,629	-5,289		811,330	1795	585897823515038169	585822247718124694	2544
1	C34H78N14O10	[M + H]+	C34H79N14O10+	64,785	64,785	0,000	40	0,734	2,214	2,809	1,836		843,611	1795	585897878909212470	585822247755873435	2545
1	C26H44N8O9S	[M + H]+	C26H45N8O9S+	49,615	49,615	0,000	31	0,773	1,616	3,411	6,102		645,306	1801	585897952351476649	585822247793622176	2547
1	C26H44N4O4S	[M + H]+	C26H45N4O4S+	49,581	49,581	0,000	20	0,681	-4,312	5,834	-0,242		509,315	1804	585897912308456011	585822247831370917	2548
1	C19H41N	[M + H]+	C19H42N+	5,618	4,974	0,644	2	0,086	-4,832	5,880	-3,998		284,330	1810	585897896542066865	585822247873313962	2550
1	C41H80N12O8	[M + H]+	C41H81N12O8+	41,803	41,803	0,000	39	0,742	-1,450	3,639	-2,810		869,627	1810	585897872324155053	585822247911062703	2552
1	C17H26NO6	[M + H]+	C17H27NO6+	34,077	34,077	0,000	10	0,505	-4,212	5,670	6,891		341,186	1818	585897835225535360	585822247948811444	2554
1	C27H31N5O8	[M + H]+	C27H32N5O8+	81,057	81,057	0,000	32	0,759	0,704	5,302	7,182		554,229	1818	585897872043136638	585822247990754489	2555
1	C34H54N6O15	[M + H]+	C34H55N6O15+	46,069	46,069	0,000	40	0,745	-1,614	3,165	-4,320		787,369	1821	585898103413529835	585822248049474750	2556
1	C37H50N6O9S	[M + H]+	C37H51N6O9S+	84,993	84,993	0,000	35	0,713	-2,212	2,561	2,033		755,345	1825	585897974853917771	585822248104000707	2557
1	C26H44N8O9S	[M + H]+	C26H45N8O9S+	48,380	48,380	0,000	33	0,821	-1,514	3,156	7,342		645,307	1828	585897899528411358	585822248154332360	2558
1	C8H4O3	[M + H]+	C8H5O3+	15,532	12,463	3,069	1	0,471	-6,958	6,958	2,010		149,024	1833	585899050206358326	585822248221441229	2559
1	C12H12O3	[M + H]+	C12H13O3+	32,849	29,421	3,428	2	0,713	4,206	4,545	-1,076		205,086	1833	585899030493126637	585822248267578578	2560
1	C16H22O4	[M + H]+	C16H23O4+	39,637	34,579	5,057	7	0,638	2,638	4,809	0,840		279,159	1833	585899054291610831	585822248326298839	2561
1	C13H20N2O6	[M + H]+	C13H21N2O6+	40,230	35,871	4,359	11	0,477	3,899	4,543	4,839		301,141	1833	585899054367108380	585822248389213404	2562
1	C30H38N6O6	[M + H]+	C30H39N6O6+	107,030	98,078	8,953	29	0,721	-1,630	4,969	-0,724		579,292	1833	585899097044165557	585822248439545057	2563
1	C17H37N4O2	[M + H]+	C17H38N4O2+	32,959	29,576	3,383	8	0,600	1,739	4,561	2,852		330,300	1841	585899123174683631	585822248506653926	2564
1	C26H44N8O9S	[M + H]+	C26H45N8O9S+	37,957	37,957	0,000	31	0,761	0,216	4,525	5,157		645,306	1844	585899164056565469	585822248552791275	2565
1	C42H52N6O13	[M + H]+	C42H53N6O13+	73,600	73,600	0,000	41	0,799	-1,541	3,522	4,224		849,370	1844	585899336874474830	585822248598928624	2566
1	C20H41NO3	[M + H]+	C20H42NO3+	14,173	12,033	2,140	4	0,233	-2,567	8,148	-4,068		344,315	1849	585899119928292197	585822248632483061	2567
1	C39H48N6O9	[M + H]+	C39H49N6O9+	74,886	74,886	0,000	42	0,819	3,109	4,412	3,591		745,358	1858	585899256956205039	585822248674426106	2569
1	C18H28O2	[M + H]+	C18H29O2+	19,147	15,702	3,444	2	0,084	5,222	5,222	-2,513		277,216	1875	585899121807340462	585822248724757759	2570
1	C15H29ClN4O	[M + H]+	C15H30ClN4O+	15,867	15,867	0,000	3	0,596	-1,159	7,813	-6,417		317,208	1875	585899514977205756	585822248758312196	2571
1	C16H30N4O4	[M + H]+	C16H31N4O4+	37,288	35,272	2,016	11	0,842	-2,546	4,216	9,667		343,237	1881	585899283518732512	585822248796060937	2572
1	C38H44N6O6	[M + H]+	C38H45N6O6+	46,196	46,196	0,000	19	0,565	3,803	4,506	5,182		681,343	1887	585899313663196385	585822248829615374	2573
1	C8H14	[M + H]+	C8H15+	4,500	4,500	0,000	0	0,000	NaN	NaN	-0,512		111,117	1892	585899164601825047	585822248867364115	2574
1	C12H22O2	[M + H]+	C12H23O2+	7,503	4,500	3,003	0	0,000	NaN	NaN	-1,538		199,169	1892	585899284676360494	585822248905112856	2575
1	C17H29N5	[M + H]+	C17H30N5+	2,464	2,000	0,464	0	0,000	NaN	NaN	-7,798		304,247	1892	585899279924213826	585822248921890077	2577
1	C13H28N2O6	[M + H]+	C13H29N2O6+	102,455	102,455	0,000	27	0,500	1,469	4,512	2,901		309,203	1892	585899661895286484	585822248934472994	2578
